,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,alpha_0,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,alpha_9,homo_0,homo_1,homo_2,homo_3,homo_4,homo_5,homo_6,homo_7,homo_8,homo_9,lumo_0,lumo_1,lumo_2,lumo_3,lumo_4,lumo_5,lumo_6,lumo_7,lumo_8,lumo_9,gap_0,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,zpve_0,zpve_1,zpve_2,zpve_3,zpve_4,zpve_5,zpve_6,zpve_7,zpve_8,zpve_9,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,u0_0,u0_1,u0_2,u0_3,u0_4,u0_5,u0_6,u0_7,u0_8,u0_9,u298_0,u298_1,u298_2,u298_3,u298_4,u298_5,u298_6,u298_7,u298_8,u298_9,h298_0,h298_1,h298_2,h298_3,h298_4,h298_5,h298_6,h298_7,h298_8,h298_9,g298_0,g298_1,g298_2,g298_3,g298_4,g298_5,g298_6,g298_7,g298_8,g298_9
3738147,7.440720000000001,7.440719999999998,7.440719999999998,17.36168,13.64132,21.082039999999985,8.680840000000007,7.440719999999995,7.440719999999995,1.240120000000001,2.4810000000000016,2.4810000000000016,12.404999999999973,7.443000000000026,19.847999999999956,27.29099999999994,37.21500000000013,47.138999999999896,34.73400000000012,7.442999999999984,0.008384000000000003,0.03353600000000001,0.07545600000000002,0.19283200000000006,0.17606400000000005,0.07545600000000002,0.016768000000000005,0.04192000000000001,0.025152000000000008,0.025152000000000008,0.03183999999999998,0.04776000000000005,0.01591999999999999,0.0,0.07960000000000002,0.06367999999999996,0.09552000000000002,0.27064000000000005,0.2706399999999998,0.3980000000000002,0.08902199999999993,0.0,0.0,0.07418500000000008,0.11869599999999991,0.16320699999999988,0.23739199999999983,0.22255499999999984,0.19288099999999986,0.08902200000000027,0.0184526,0.0369052,0.03690519999999997,0.05535780000000004,0.09226299999999993,0.08303669999999994,0.1752997000000001,0.1291681999999999,0.06458410000000005,0.046131499999999964,9.728800000000007,6.0804999999999865,9.728800000000007,6.080500000000004,12.160999999999973,12.160999999999973,10.94490000000004,19.457599999999957,8.51270000000003,2.4321999999999946,121.73626740000043,332.00800199999776,55.334667000000195,243.47253480000086,22.133866800000078,33.200800199999776,66.40160040000023,0.0,0.0,11.066933400000039,121.73351849999949,332.000505000002,55.33341749999977,243.46703700000148,22.133366999999907,33.2000505000002,66.40010099999972,0.0,0.0,11.066683499999954,121.73351960000036,332.0005079999976,55.333418000000165,243.46703920000073,22.13336719999984,33.2000508000001,66.4001016000002,0.0,0.0,11.066683600000033,121.74016910000046,332.01864299999784,55.33644050000021,243.4803381999984,22.134576200000083,33.201864300000125,66.40372859999957,0.0,0.0,11.067288100000042
3738148,4.341119999999998,3.617600000000001,2.8940800000000007,6.5116799999999975,4.341119999999998,7.235200000000006,10.852799999999995,7.235199999999997,7.235199999999997,6.5116800000000055,2.503999999999998,7.512000000000015,7.511999999999972,20.03200000000004,55.08800000000011,42.56799999999984,27.544000000000054,22.536000000000044,12.519999999999953,12.520000000000024,0.009933000000000025,0.00993299999999997,0.029799000000000075,0.11919599999999964,0.24832500000000063,0.20859299999999936,0.1191960000000003,0.009933000000000025,0.05959799999999982,0.019865999999999995,0.037880000000000025,0.056819999999999954,0.056819999999999996,0.24622,0.20833999999999997,0.20833999999999997,0.056819999999999954,0.1704600000000001,0.35986000000000024,0.18939999999999987,0.08080500000000004,0.11312699999999987,0.3070590000000002,0.11312700000000006,0.06464400000000003,0.048483000000000026,0.12928799999999985,0.1777710000000004,0.24241499999999971,0.0808049999999999,0.03730999999999998,0.03731000000000001,0.04663750000000001,0.03731000000000001,0.07461999999999991,0.13058500000000003,0.20520500000000005,0.13058499999999984,0.0559650000000001,0.027982499999999966,6.506399999999992,3.2532000000000068,8.67519999999999,8.675200000000018,10.843999999999987,10.843999999999987,10.844000000000023,10.843999999999951,13.012800000000027,7.590800000000016,110.77262550000057,0.0,265.8543012000014,0.0,169.85135909999826,7.384841700000038,0.0,36.92420850000019,0.0,29.539366800000153,110.76994500000069,0.0,265.84786800000165,0.0,169.84724900000106,7.384663000000046,0.0,36.92331500000023,0.0,29.538652000000184,110.76994500000069,0.0,265.84786800000165,0.0,169.84724900000106,7.384663000000046,0.0,36.92331500000023,0.0,29.538652000000184,110.77619849999905,0.0,265.8628764000018,0.0,169.85683769999855,7.385079900000051,0.0,36.925399499999685,0.0,29.540319600000203
3722273,0.2776400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5552799999999998,0.5552799999999998,0.27764000000000033,1.1060000000000016,0.0,0.0,2.2120000000000033,0.0,0.0,0.0,2.211999999999989,0.0,1.1060000000000016,0.0031114999999999893,0.003111500000000017,0.003111500000000003,0.003111500000000003,0.0,0.0,0.0,0.0,0.003111500000000003,0.003111500000000003,0.0012274999999999994,0.0,0.0,0.0012274999999999994,0.0,0.001227500000000003,0.0,0.0012274999999999994,0.0,0.002454999999999999,0.005793999999999994,0.0,0.0,0.0,0.002896999999999997,0.0,0.0,0.002896999999999997,0.0028970000000000107,0.002896999999999997,0.00255615,0.0,0.00255615,0.002556149999999993,0.002556150000000007,0.0,0.0,0.002556149999999993,0.0,0.002556150000000007,0.3628999999999998,0.0,0.7257999999999996,0.0,0.0,0.36290000000000333,0.0,0.0,0.0,0.7257999999999996,5.533983900000067,0.0,2.7669919499999764,2.7669919500000333,0.0,0.0,0.0,2.7669919500000333,0.0,2.7669919499999764,5.533836599999972,0.0,2.766918300000043,2.766918299999986,0.0,0.0,0.0,2.766918300000043,0.0,2.766918299999986,5.533836599999972,0.0,2.766918300000043,2.766918299999986,0.0,0.0,0.0,2.766918300000043,0.0,2.766918299999986,5.534196299999962,0.0,2.767098149999981,2.767098149999981,0.0,0.0,0.0,2.767098149999981,0.0,2.767098149999981
3853345,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0
3722274,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0
1197380,2.00774,34.13158,80.3096,827.18888,1891.29108,907.4984800000001,178.68886,26.10062,8.030959999999993,6.023220000000006,65.84200000000001,312.7494999999999,1316.8399999999997,189.29574999999994,518.5057499999999,2510.226250000004,6164.457249999999,3777.684749999999,1086.3929999999998,296.28899999999993,0.3109140000000002,1.5200239999999985,3.8000600000000024,7.427390000000004,24.700389999999974,17.92937400000001,4.421887999999999,2.1763979999999994,5.285538000000003,0.5872819999999993,0.36549110000000007,2.6708965000000005,6.438266299999999,12.904647300000002,15.491199700000003,10.936618299999997,1.433849700000001,2.1929465999999995,2.783355300000002,0.19680289999999975,1.8501395,7.3575314999999994,15.489540000000009,27.709065999999996,20.480613999999985,3.571199500000002,0.0,1.764086500000001,6.066736500000003,0.6023709999999995,0.162501075,1.1227346999999996,2.3488791749999995,2.4818346000000004,4.5057116249999964,7.401185325000002,6.780726675000001,2.452288949999998,1.4772825000000016,0.4136390999999997,31.419000000000004,81.68940000000003,562.4001,47.128499999999995,75.40559999999999,600.1029000000007,1583.5176,2513.5199999999995,618.9543,84.8313,6454.3079865,0.0,0.0,0.0,46255.87390325,0.0,0.0,6454.3079865,97890.33779525,904140.9771088745,6458.978857680006,0.0,0.0,0.0,46289.348480040004,0.0,0.0,6458.97885768,97961.17934148008,904795.2883133391,6454.2274211999975,0.0,0.0,0.0,46255.29651859998,0.0,0.0,6454.2274211999975,97889.11588819996,904129.6912530996,6454.269078899997,0.0,0.0,0.0,46255.595065449976,0.0,0.0,6454.269078899997,97889.74769664995,904135.5268025758
3736929,12.859700000000004,67.97270000000002,227.80039999999994,321.49250000000006,334.3522000000001,275.56499999999994,246.17140000000018,157.99059999999997,49.60170000000004,7.348399999999991,110.92500000000003,30.812500000000007,0.0,12.325000000000003,117.08750000000003,856.5874999999992,1959.6750000000027,1990.4874999999981,566.9499999999995,67.7875000000001,0.216615,0.9314445,5.8702665,8.837892,2.9676255,0.7148295,0.043323,0.0,0.0216615,0.47655299999999967,0.1586970000000001,0.21159599999999978,0.29976100000000017,0.7758519999999998,1.4459059999999997,2.3804550000000013,2.9447109999999994,4.461148999999999,2.9447110000000016,0.7229529999999994,0.082288,0.22629200000000008,0.20571999999999993,0.14400399999999997,0.7405920000000003,2.098344000000001,3.949823999999996,3.558956000000001,5.143000000000002,2.921224000000001,0.07250649999999999,0.24652210000000002,0.580052,1.4211273999999996,1.624145600000001,3.074275599999999,3.422306800000002,1.6096442999999994,1.0585948999999997,0.3335298999999999,43.9256,19.21744999999999,0.0,5.490699999999997,126.28609999999992,403.56645000000026,680.8468000000005,565.542099999999,557.3060500000004,142.7582000000001,28645.77199100002,11874.134518849978,1201.2743093000008,46.20285805000003,0.0,0.0,0.0,0.0,0.0,1062.6657351500007,28645.376554999988,11873.970604249995,1201.2577265000025,46.20222024999998,0.0,0.0,0.0,0.0,0.0,1062.651065750001,28645.347291000035,11873.958473849985,1201.2564992999985,46.202173050000056,0.0,0.0,0.0,0.0,0.0,1062.64998015,28647.075602999983,11874.674887049994,1201.3289768999994,46.20496065000009,0.0,0.0,0.0,0.0,0.0,1062.7140949500008
3722275,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0
3736930,18.371000000000002,102.87760000000003,224.12619999999993,227.80040000000005,211.26650000000004,198.40679999999995,235.14880000000016,235.14879999999994,82.66950000000006,9.185499999999989,110.83650000000002,70.00200000000001,0.0,0.0,40.834500000000006,425.8455000000001,1365.0390000000002,1732.5495000000003,950.8605000000001,210.00600000000003,0.07112099999999993,0.30819100000000044,2.7500119999999972,8.629347999999991,5.713387000000008,1.7306109999999983,0.0,0.0,0.18965600000000005,0.5452610000000001,0.09612999999999997,0.23071200000000008,0.46142400000000017,1.1535599999999997,1.4804019999999996,2.230216000000001,2.480154000000001,3.172289999999999,3.8836519999999988,0.9612999999999996,0.5532249999999999,0.11064500000000005,0.11064500000000005,1.150707999999999,2.566963999999998,2.6997380000000013,3.938962000000002,5.532250000000002,1.7260620000000007,0.22128999999999954,0.2927044999999999,0.27939974999999995,0.3326187500000001,1.0244657500000003,2.4480739999999983,2.2351980000000005,2.3416359999999985,1.0643800000000003,0.8781135000000002,0.2927045000000001,76.04520000000004,8.147699999999993,0.0,8.147699999999993,127.64730000000006,336.77160000000015,678.9749999999995,529.6005000000009,374.7941999999997,143.9426999999999,27086.944359100027,9459.665406499986,830.6047674000008,0.0,0.0,0.0,0.0,0.0,0.0,1430.4859883000013,27086.557966350018,9459.530465250005,830.5929188999985,0.0,0.0,0.0,0.0,0.0,0.0,1430.4655825499992,27086.530259949996,9459.520789249998,830.5920693000019,0.0,0.0,0.0,0.0,0.0,0.0,1430.4641193500015,27088.122644199993,9460.076902999997,830.6408987999998,0.0,0.0,0.0,0.0,0.0,0.0,1430.5482145999997
3736931,21.457760000000007,17.434429999999995,14.752209999999994,17.434430000000006,16.093320000000006,18.77553999999998,17.434430000000006,26.82220000000001,1.3411100000000005,2.682219999999999,29.98599999999999,19.081999999999994,59.97199999999998,57.24599999999998,40.8900000000002,35.43799999999999,35.43799999999999,13.629999999999995,13.629999999999995,8.177999999999997,0.11300799999999978,0.04944100000000029,0.18363799999999963,0.16244899999999968,0.12007099999999976,0.09181900000000018,0.04237800000000008,0.014125999999999972,0.014125999999999972,0.02118900000000004,0.03942000000000001,0.059129999999999974,0.059129999999999974,0.11826000000000003,0.23652000000000006,0.29564999999999986,0.17738999999999994,0.4139100000000001,0.6504300000000002,0.21680999999999997,0.05161199999999999,0.034407999999999994,0.08602000000000012,0.15483599999999997,0.22365199999999996,0.17204000000000025,0.29246799999999995,0.4645079999999999,0.4300999999999999,0.06881599999999999,0.03420539999999999,0.03420540000000001,0.06841080000000002,0.04560719999999996,0.26224139999999974,0.22803600000000035,0.33065219999999973,0.14822339999999987,0.10261620000000016,0.05700899999999995,6.945999999999994,6.946000000000012,5.5567999999999955,27.78400000000005,25.005599999999916,20.838000000000036,9.724400000000017,27.78400000000005,20.83799999999993,8.335200000000015,222.21782079999866,0.0,186.37623679999888,0.0,164.871286399999,100.3564351999994,0.0,86.01980159999948,0.0,64.51485119999961,222.21008319999987,0.0,186.3697471999999,0.0,164.8655455999999,100.35294079999994,0.0,86.01680639999995,0.0,64.51260479999996,222.2100862999988,0.0,186.369749799999,0.0,164.86554789999911,100.35294220000105,0.0,86.01680759999954,0.0,64.51260569999965,222.2317273999995,0.0,186.38790040000254,0.0,164.88160419999963,100.36271559999977,0.0,86.02518480000117,0.0,64.51888859999985
2117666,1.2888516666666665,3.866554999999999,9.206083333333332,21.542234999999994,17.859801666666662,15.466220000000007,7.36486666666667,3.866554999999997,1.104729999999999,0.5523650000000002,4.356999999999998,2.1784999999999997,4.356999999999999,6.535499999999999,26.141999999999996,71.89049999999999,261.4200000000002,357.27399999999994,213.49299999999997,26.141999999999996,0.006426666666666664,0.025706666666666655,0.16709333333333326,0.14781333333333327,0.3341866666666665,0.9961333333333351,0.8354666666666664,0.3020533333333332,0.04498666666666665,0.012853333333333328,0.030213333333333314,0.03776666666666668,0.11329999999999993,0.2870266666666666,0.24170666666666663,0.37011333333333307,0.4683066666666668,0.2114933333333332,0.9139533333333336,0.7024600000000002,0.04901666666666665,0.07842666666666664,0.6078066666666674,0.43134666666666654,0.6666266666666665,1.0881699999999996,0.9705299999999997,0.2548866666666666,0.18626333333333328,0.04901666666666665,0.015755050000000003,0.0315101,0.05251683333333333,0.24682911666666665,0.31510099999999996,0.44639308333333305,0.51991665,0.41488298333333334,0.21006733333333333,0.0945303,1.0473833333333333,1.0473833333333324,1.0473833333333333,3.14215,6.2843,31.4215,93.21711666666658,137.20721666666654,148.72843333333321,45.03748333333345,1530.2280135000012,2765.1488664999965,1194.6516947500008,322.15326600000026,120.80747474999984,26.84610550000002,13.42305275000001,13.423052749999997,0.0,13.42305275000001,1530.2020195999994,2765.1018950666657,1194.6314012666687,322.1477935999992,120.80542260000021,26.845649466666657,13.422824733333329,13.422824733333329,0.0,13.422824733333329,1530.2002278999994,2765.0986574333324,1194.6300024833354,322.1474163999992,120.80528115000021,26.845618033333324,13.422809016666662,13.422809016666662,0.0,13.422809016666662,1530.3098844999986,2765.296808833337,1194.7156115833322,322.1705020000004,120.8139382499999,26.84754183333331,13.423770916666669,13.423770916666669,0.0,13.423770916666669
2117667,2.40156,9.60624,6.0039,11.407409999999995,10.80702,6.0039,5.40351,2.40156,1.80117,0.60039,6.883555555555555,0.0,0.0,27.53422222222224,0.0,0.0,27.53422222222224,206.5066666666666,261.575111111111,123.90400000000008,0.08053333333333335,0.6979555555555557,1.020088888888888,0.536888888888889,0.08053333333333335,0.0,0.1073777777777778,0.0,0.0,0.02684444444444444,0.04014000000000001,0.05352000000000001,0.08027999999999993,0.12042000000000003,0.21408000000000005,0.20069999999999982,0.21408000000000005,0.18732000000000004,0.13380000000000003,0.02676000000000001,0.01843444444444444,0.0,0.0,0.07373777777777779,0.018434444444444448,0.16590999999999978,0.36868888888888895,0.44242666666666675,0.27651666666666674,0.3871233333333334,0.010830322222222223,0.0,0.04332128888888888,0.04332128888888889,0.12996386666666668,0.25992773333333336,0.27075805555555577,0.16245483333333324,0.0649819333333333,0.04332128888888892,2.8417222222222223,0.0,0.0,11.366888888888887,0.0,0.0,14.2086111111111,79.56822222222226,144.9278333333334,17.05033333333332,1895.7669452444434,2195.0985681777793,399.108830577778,0.0,0.0,49.88860382222225,149.66581146666658,0.0,0.0,49.88860382222218,1895.7299940444425,2195.0557825777805,399.10105137777737,0.0,0.0,49.88763142222223,149.66289426666668,0.0,0.0,49.88763142222223,1895.7268054222243,2195.0520904888863,399.10038008888887,0.0,0.0,49.88754751111111,149.66264253333333,0.0,0.0,49.88754751111112,1895.9107832666655,2195.265117466668,399.13911226666687,0.0,0.0,49.89238903333336,149.6771670999999,0.0,0.0,49.89238903333329
3836257,31.026659999999996,38.41396,26.594280000000005,59.09839999999999,53.188559999999995,48.75618000000002,26.59427999999998,26.594280000000012,26.594280000000012,7.387299999999994,3.557000000000002,35.57000000000002,53.35499999999982,78.25400000000005,192.07800000000012,252.54700000000014,131.6090000000001,67.58299999999977,10.67100000000005,3.556999999999988,0.17374,0.43435,0.373541,0.443037,0.182427,0.121618,0.130305,0.078183,0.060809,0.026061,0.02866000000000002,0.08597999999999989,0.11464000000000008,0.19345499999999993,0.17912499999999995,0.20062000000000013,0.2722699999999999,0.35108499999999987,0.1361350000000001,0.10747499999999995,0.006931999999999994,0.027727999999999975,0.1317080000000004,0.17329999999999984,0.16636799999999985,0.3465999999999997,0.19409599999999982,0.27034799999999976,0.17330000000000054,0.12477599999999989,0.07965600000000003,0.2548992000000001,0.055759199999999925,0.3982800000000002,0.4540392000000002,0.12744959999999983,0.03982799999999995,0.3186240000000007,0.11948400000000026,0.00796559999999999,8.18160000000001,4.090799999999994,20.453999999999972,54.54400000000007,51.816800000000065,43.63519999999994,35.45359999999995,38.18080000000015,39.544399999999946,21.81759999999997,238.30707200000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.881267200002,714.9212160000002,238.30705350000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.880479100008,714.9211605000005,238.30705350000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.880479099982,714.9211605000005,238.30704149999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.87996789999,714.9211245000009
1608033,3.6607500000000015,1.4642999999999997,0.0,1.4642999999999997,0.0,0.0,0.0,2.1964499999999996,2.1964499999999996,1.4642999999999988,1.5969999999999942,0.0,1.5969999999999942,0.0,1.5969999999999942,0.0,1.5970000000000084,12.775999999999954,0.0,7.984999999999971,0.016686000000000034,0.011123999999999967,0.005562000000000011,0.005561999999999984,0.011124000000000023,0.011124000000000023,0.01668599999999995,0.0,0.0,0.016686000000000034,0.004078,0.004078,0.008156000000000002,0.012233999999999995,0.0,0.0,0.004078000000000002,0.016311999999999993,0.012233999999999995,0.00815600000000001,0.0024909999999999932,0.0024909999999999932,0.002491000000000021,0.0,0.0,0.0024909999999999932,0.0049819999999999864,0.004982000000000042,0.00747299999999998,0.01494599999999996,0.003927899999999998,0.007855799999999996,0.003927899999999998,0.003927899999999998,0.007855799999999996,0.0,0.003927899999999998,0.01963949999999999,0.0,0.015711599999999937,1.533999999999999,0.0,2.3009999999999984,0.0,0.7669999999999995,0.0,1.533999999999999,0.7669999999999995,1.5339999999999918,4.602000000000018,44.274136,0.0,22.137068,16.602801,0.0,0.0,0.0,5.534267,0.0,5.534267,44.272876,0.0,22.136438,16.6023285,0.0,0.0,0.0,5.5341095,0.0,5.5341095,44.272876,0.0,22.136438,16.6023285,0.0,0.0,0.0,5.5341095,0.0,5.5341095,44.27613279999969,0.0,22.138066399999843,16.603549799999882,0.0,0.0,0.0,5.534516599999961,0.0,5.534516599999961
1739105,0.5594699999999997,0.0,0.5594699999999999,0.0,0.0,0.0,0.5594699999999997,0.0,0.0,1.1189400000000012,0.6119999999999948,0.612000000000009,0.0,0.6119999999999948,0.0,0.0,0.0,0.0,0.612000000000009,0.6119999999999948,0.002722000000000002,0.002722000000000002,0.0,0.0,0.002722000000000002,0.0,0.0,0.002722000000000002,0.0,0.002722000000000002,0.004046000000000001,0.0,0.002022999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0040460000000000045,0.001576999999999995,0.0,0.0015770000000000228,0.001576999999999995,0.0,0.0,0.001576999999999995,0.0,0.0,0.001576999999999995,0.0035376000000000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023584000000000105,0.18410000000000082,0.0,0.18410000000000082,0.18410000000000082,0.0,0.0,0.0,0.0,0.0,0.36820000000000164,4.817396400000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2115976000000046,4.817427000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211618000000044,4.817427000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211618000000044,4.817426100000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211617400000023
5784642,0.2262859761556284,0.565714940389071,0.9051439046225136,0.7920009165446991,2.0365737854006576,1.4708588450115831,1.3577158569337717,1.244572868855955,0.6788579284668845,0.5657149403890716,1.6794825373194513,1.6794825373194477,1.6794825373194513,5.038447611958343,8.397412686597256,13.43586029855561,26.87172059711122,47.02551104494444,25.19223805979177,15.115342835875062,0.4754167000000003,0.1152525333333334,0.021609850000000014,0.007203283333333324,0.0,0.0,0.0,0.0,0.0,0.007203283333333338,0.0019372999999999994,0.0019373000000000012,0.0,0.0,0.0,0.005811899999999998,0.005811900000000009,0.040683299999999915,0.0658682000000001,0.04649519999999999,0.00841815,0.0,0.0,0.0,0.0,0.0,0.0,0.008418149999999985,0.04209074999999993,0.673452000000001,0.0045648999999999985,0.0045649,0.0182596,0.022824499999999984,0.06390860000000005,0.06847349999999995,0.08673310000000006,0.05477879999999996,0.05477879999999996,0.018259600000000015,0.7825999999999995,0.0,1.5652000000000008,2.347800000000001,3.1303999999999945,7.826000000000004,10.956400000000006,27.390999999999952,9.391200000000026,4.695599999999992,87.77027350000026,280.8648752000008,105.32432820000031,140.4324376000004,87.77027350000026,17.554054699999142,17.55405470000005,17.55405470000005,0.0,8.777027350000026,87.98047392000171,281.53751654399093,105.57656870400206,140.76875827199547,87.98047392000171,17.596094784000343,17.596094783999433,17.596094784000343,0.0,8.798047392000171,87.74988883333208,280.7996442666772,105.2998665999985,140.39982213333133,87.74988883333663,17.549977766666416,17.549977766666416,17.549977766666416,0.0,8.774988883333208,87.75782016666653,280.8250245333329,105.30938419999984,140.41251226666645,87.75782016666653,17.551564033333307,17.551564033333307,17.551564033333307,0.0,8.775782016666653
1608034,2.17624,0.0,0.0,2.17624,18.49804,51.141639999999995,68.55156,48.9654,41.34856,5.4406,16.152,37.688,56.532000000000004,86.14400000000023,107.67999999999972,78.06800000000021,102.29600000000028,45.76399999999988,40.379999999999896,18.84400000000005,0.032379999999999964,0.06476000000000015,0.11332999999999988,0.24284999999999973,0.25904000000000016,0.4857000000000003,0.5828399999999994,0.7933100000000005,0.6476000000000004,0.32379999999999964,0.032420000000000004,0.11346999999999996,0.22693999999999992,0.40525000000000005,0.27557000000000004,0.19451999999999986,0.30799000000000004,0.7456600000000001,0.9077600000000001,0.34041000000000005,0.06985999999999992,0.03992000000000007,0.07983999999999991,0.1197600000000002,0.14969999999999983,0.3692599999999996,0.5987999999999993,0.5189600000000009,0.1796400000000003,0.05987999999999993,0.06608769999999996,0.16049870000000013,0.2926740999999998,0.20770419999999987,0.28323299999999985,0.3304384999999998,0.3304385000000003,0.20770420000000017,0.1416164999999997,0.04720550000000004,8.750400000000006,20.417599999999965,33.54320000000003,37.918399999999934,74.37840000000006,48.12720000000003,18.959199999999967,21.87600000000007,35.00159999999994,20.417599999999965,381.4734064000004,0.0,0.0,0.0,0.0,0.0,0.0,1573.5778013999998,7152.626369999999,1335.1569223999998,381.47152319999987,0.0,0.0,0.0,0.0,0.0,0.0,1573.5700331999994,7152.591059999997,1335.1503312000011,381.47152319999987,0.0,0.0,0.0,0.0,0.0,0.0,1573.5700331999994,7152.591059999997,1335.1503312000011,381.47659120000026,0.0,0.0,0.0,0.0,0.0,0.0,1573.590938700001,7152.686085000005,1335.1680691999993
2117668,6.3055,11.349900000000002,11.980450000000003,13.241550000000004,9.45825,8.827700000000005,4.413849999999993,3.7833000000000023,0.6305500000000004,0.6305499999999995,6.751666666666667,13.503333333333337,13.50333333333333,0.0,0.0,0.0,54.01333333333332,236.30833333333328,297.07333333333327,135.0333333333333,0.29514222222222253,0.9122577777777768,1.0732444444444444,0.5366222222222222,0.05366222222222222,0.0,0.0,0.05366222222222222,0.05366222222222222,0.026831111111111104,0.0264311111111111,0.052862222222222255,0.0528622222222222,0.1057244444444444,0.17180222222222233,0.2378799999999999,0.2907422222222224,0.2378799999999999,0.22466444444444433,0.0792933333333334,0.02110666666666667,0.08442666666666665,0.0,0.0,0.06331999999999999,0.2110666666666669,0.48545333333333324,0.5698799999999999,0.7809466666666665,0.14774666666666664,0.021024488888888894,0.03153673333333333,0.0,0.042048977777777774,0.15768366666666667,0.25229386666666664,0.30485508888888885,0.23126937777777776,0.10512244444444444,0.03153673333333333,2.6072555555555557,7.821766666666667,2.6072555555555557,0.0,0.0,0.0,10.42902222222223,33.8943222222222,132.97003333333325,101.68296666666674,2027.6397839888873,2769.4592171555596,494.54628877777736,0.0,0.0,0.0,0.0,148.36388663333338,49.45462887777779,49.45462887777772,2027.612402822222,2769.4218184888887,494.539610444445,0.0,0.0,0.0,0.0,148.36188313333332,49.45396104444444,49.453961044444426,2027.608962466666,2769.417119466666,494.5387713333338,0.0,0.0,0.0,0.0,148.36163139999996,49.45387713333332,49.45387713333338,2027.7631844222246,2769.6277640888857,494.57638644444444,0.0,0.0,0.0,0.0,148.37291593333333,49.457638644444444,49.45763864444447
