,mu,alpha,homo,lumo,gap,zpve,cv,u0,u298,h298,g298
1722722,0.02311933048330121,0.5297248283842887,-0.0017795752801854146,-0.0002483563852642051,0.0015312204823739826,0.0007969657565270767,0.21179137483993185,-4.084937258354764,-4.0854495711487875,-4.084845609174418,-4.085155821766094
1739106,0.01186959964441058,0.21128799568212847,-0.000734802235133505,-6.189929199606312e-05,0.0006729067530240975,0.00032616265041115024,0.08721382988856081,-1.462584511845573,-1.462560377312125,-1.4625573857256249,-1.4626881088484618
1722724,0.009479048310931874,0.13749961553731788,-0.0004669662317046068,-6.357475950090485e-05,0.00040339655205257643,0.00020439095151919234,0.053286922564053714,-1.1465115397656918,-1.1468783409586312,-1.1464778876845414,-1.146556969578055
1329508,0.0032160243832745974,0.04489506937168619,-0.0001525006826046925,-1.4627932818998635e-05,0.00013787084484236594,6.466237419436772e-05,0.01693656538717973,-0.25157911386481246,-0.2515743322729148,-0.2515737627520081,-0.2515991745499571
1082433,0.19550730988407944,5.724224361623444,-0.01758129921474003,0.00041715849234318607,0.01799840987183965,0.010784682986210327,2.382859623138711,-38.95593688272481,-38.95689580929676,-38.95517268207289,-38.9584310645744
820289,0.1417476763934603,4.011112340717335,-0.012960765509942745,0.000309390751500143,0.013270151128678923,0.007164131690319713,1.7058837529500166,-22.296273480574868,-22.296053066704513,-22.295736760730122,-22.298084110080854
689217,0.15567547499462103,5.909840992483127,-0.017584290847805606,-0.0009332112105914849,0.016651126043750197,0.011267807254130024,2.357838353917304,-34.27244673748611,-34.272392649218446,-34.271730040443536,-34.27493856056079
1213505,0.053408760415133275,1.5299626557181072,-0.0049186005143346985,-0.00017644975076991457,0.0047421402863764795,0.002851740508619868,0.6264280026669207,-9.40220562690415,-9.402323192615297,-9.402008337289265,-9.402885914642663
1591652,0.0026551220751182656,0.06358326189795854,-0.00020106410134298504,-3.832047496586976e-06,0.00019723141886528875,0.00011272810108899261,0.026535555767215925,-0.40294475215417347,-0.4029372856272026,-0.40293647024796014,-0.4029743741054704
558146,0.5485160094674973,18.060490161874014,-0.056713064500020414,0.005814773055534137,0.06252781102543904,0.037749909354730694,7.554443236722974,-103.68892567878969,-103.69023647275387,-103.68659248989891,-103.69666099804965
1606722,0.39351017654854886,12.323057947946761,-0.040447032221814026,0.004163885163817565,0.04461091998905413,0.02542309766558266,5.214339906415879,-73.42646949045599,-73.42679456035548,-73.42487528428015,-73.4319352732871
1082434,0.20037936037744794,5.623814875194372,-0.017432604605729648,0.0006991624355758751,0.01813174254161772,0.0108277465636939,2.346309992486056,-36.75155614613614,-36.75198220747819,-36.750823406359864,-36.75400537886995
689218,0.3251315920958052,10.889750239163773,-0.03301198665556961,-0.0015530144678933895,0.03145896123425209,0.020288793021164524,4.3772751774772205,-66.73553513913168,-66.73640589525563,-66.73415128979413,-66.74015701576731
1213506,0.12323495783600155,4.302237452536558,-0.01318125850927602,-0.0004717653988210517,0.012709522531246362,0.007547468629287447,1.7177498745912303,-28.311135840269444,-28.31151700558004,-28.310574406956228,-28.312990726274457
1213507,0.14740925739694663,5.085344798305908,-0.015403305818543564,-0.00043016696087458064,0.014973166532262334,0.008906398652464256,2.0143939002656337,-33.12839255249505,-33.12837381319124,-33.127752198960955,-33.13059471336084
820291,0.25941540729255436,6.655433039619374,-0.021660987846461567,0.00028502909695103234,0.021946044247600306,0.012117796912933507,2.795427078769406,-34.755108249019585,-34.754442435863155,-34.75425638974939,-34.75804190721867
689219,0.33021918210318724,11.078085177065116,-0.033468255777345385,-0.0015243337908221039,0.03194391822426022,0.020612991600099485,4.448774794991813,-67.70107584792602,-67.70095625826681,-67.69968887604965,-67.70581779463234
558147,0.3948561053656905,13.640070810072801,-0.042336156564671566,0.005317754609988053,0.047653907849575995,0.029120222452234053,5.704615058879379,-74.07041987639901,-74.06946036799127,-74.06872423954785,-74.0762904859181
1606723,0.31590898779467286,10.215148322817939,-0.03320868061931824,0.004366970763353123,0.037575598827401545,0.02160611783582564,4.305693167021198,-58.30000951219363,-58.29905802899636,-58.298732587268354,-58.30453538610189
1082435,0.14115485790181076,4.224012622366152,-0.01284499511593697,0.0007586325618312856,0.01360359947402398,0.00826921733265602,1.7506740612333453,-26.268265402041994,-26.267797103756862,-26.267745419412957,-26.270107659738173
1737795,0.03922500761977331,0.9725616249166589,-0.003107728355081436,-0.00012791705030108685,0.002979788498375507,0.0016847074991269007,0.39745054555460313,-6.066474041916162,-6.0663648064672815,-6.06635198335397,-6.066927081872349
820292,0.13605626705188853,3.6361271390926113,-0.011467416007873765,0.0002857070620482374,0.011753124816120054,0.006702462507011251,1.5079619021917432,-18.411742939188393,-18.41132563725434,-18.41128264736112,-18.41333001930184
689220,0.15404449035282416,5.072222791013822,-0.0152621001725032,-0.0006653878390534547,0.014596728657755765,0.009533862989861468,2.0310558673841954,-30.82406699852542,-30.823990152720025,-30.823425075520312,-30.82624510037363
558148,0.1339188341802268,5.254539626701661,-0.01582112758786299,0.0026164555422511894,0.018437509895626238,0.01146819574991521,2.191884526316691,-27.29747910537139,-27.296891844028707,-27.296829753412055,-27.299732820601417
1606724,0.10717048671302026,3.783547401339811,-0.01191380660592014,0.0019769058217184703,0.013890715337968694,0.008157610958715646,1.5886046581155877,-20.899401764885543,-20.89897401294144,-20.89892761747521,-20.901072477586755
2115138,0.00013322369326179212,0.0025680752664274903,-1.3585420833730197e-05,-9.698278142891916e-07,1.2614958038331694e-05,3.3380470097681253e-06,0.0013094411107936205,-0.024513135123980057,-0.02451274504026838,-0.02451270107629298,-0.024514790606512786
1213508,0.0640701617945247,2.2361818640701294,-0.00668281719528844,-0.000198587067551407,0.006484237355938659,0.003940558708977574,0.8756166350234414,-14.449387838436994,-14.449408619815685,-14.449107480944006,-14.450346704030544
1082436,0.040546864251621836,1.3913327830163722,-0.00402985282196188,0.000395393873490597,0.004425249023716544,0.002784192016170852,0.5711196711856155,-8.270572370819973,-8.270417578466734,-8.270401114548477,-8.27117173239991
1737796,0.01831410626408864,0.4362526113598121,-0.0014268571609994602,-6.834171508397625e-05,0.0013585146521890973,0.000772082201479506,0.1765715718957361,-2.6932390665539576,-2.693190886886053,-2.69318512679779,-2.6934419094739184
1721921,-1.3896561577293074e-05,0.0004754103565418929,-1.8116646029780614e-06,-5.613867987427375e-07,1.250277804235324e-06,5.146204400419088e-07,0.00020995650379401212,-0.0053974065911039145,-0.005397336609835857,-0.005397330615614185,-0.0053976646220274946
1590851,0.07651785034599051,2.027267863731434,-0.006752259844852951,0.0001035884475770179,0.006855841254722672,0.0035981401678466733,0.9021552719306599,-11.554670947230425,-11.554498522571315,-11.55439300093078,-11.555597814196064
1066563,0.03879554740663131,0.8208965711657378,-0.0026253141272713798,-4.122699939676794e-05,0.002584089509053772,0.0013572652485421895,0.3577824814003451,-5.022783935893365,-5.022699683796911,-5.022674021030574,-5.02315612098877
1197635,0.009254040067307998,0.17875273835603386,-0.0006209800298441122,-7.454665523700672e-05,0.0005464346445693241,0.0002699910467663587,0.0746675334158809,-1.0339051887608344,-1.0338843574276915,-1.0338820731942724,-1.0339872852525636
2115139,0.0006359330518250414,0.014733350266162916,-6.5059529478998e-05,-7.66930183827031e-06,5.7389698489803265e-05,1.896004487199839e-05,0.006531890867913346,-0.11533717927633318,-0.11533534491750537,-0.11533512509551175,-0.11534496057719784
4212291,0.0006434428675746896,0.0711864926964771,-0.0001961651162544581,-2.1698121514218285e-05,0.00017446699474023982,6.936929231355367e-05,0.024312876358594995,-0.7542239832216825,-0.7542934500985702,-0.754213755883629,-0.7542489764908827
1721924,0.08330153482711099,1.9104209151603264,-0.006639716002582257,-0.0008608431871818481,0.005778883292588711,0.0030161513255230667,0.819232749150713,-11.444972191295468,-11.444772535889578,-11.444714724209712,-11.445868640683242
1197636,0.017403377147029872,0.3974166111058196,-0.001383433279359939,-0.0001499311045496396,0.0012335059846969552,0.0006009923992761215,0.16498193478744008,-2.2901865260564502,-2.290140299336445,-2.2901352391656347,-2.2903692516874625
1590852,0.05863406387909959,1.6034631869701879,-0.005233267200050799,8.933171413150458e-05,0.005322590024446771,0.002841718833539702,0.7033737689303742,-9.023984420255896,-9.023789739041815,-9.023770095082071,-9.02470813673366
1066564,0.020585844207384837,0.5979189446613963,-0.001757463948947519,-0.00011549522176715243,0.0016419644410578785,0.0008658280185414485,0.24693402546274248,-3.971491143345397,-3.971422266817475,-3.9714151187525792,-3.971753144953487
2115140,0.0005556012741954261,0.0135221978812797,-5.688181943253855e-05,-9.408726757045646e-06,4.747415097734175e-05,1.6573335026616288e-05,0.00556515858653205,-0.09755850121810541,-0.0975569622207406,-0.09755677035908182,-0.09756518110507878
3737665,-0.0012470089214845859,0.7796553640029209,-0.0026810602597072733,4.087887735339874e-05,0.0027219391370606723,0.0013375986538400482,0.35211383623837195,-8.506323975765946,-8.506227566514271,-8.506217782052259,-8.506684276566023
3737666,-0.00027547290218116004,0.4238624313426676,-0.0014256166619043083,1.768416039622821e-05,0.0014433008223005365,0.0007242963012350381,0.18831375051592214,-4.620144656024384,-4.620093201174715,-4.620087889297393,-4.620338749728545
3819076,-0.0004992481823665746,0.08563256818109662,-0.00019649258659554876,-1.996355208432549e-05,0.0001765290345112233,0.00011516676826364418,0.031898234752516116,-0.6959550716734927,-0.6959460819855858,-0.6959452066069786,-0.695988316433311
4212292,0.00034954059116741273,0.05070959369743615,-0.0001486963816659788,-8.566235937814183e-06,0.0001401301457281646,5.027392450074611e-05,0.017122890010688847,-0.5342301204305172,-0.5343781840618683,-0.5342181129462065,-0.5342431861870441
3704162,-0.00014386100263517163,0.08492875511953518,-0.00019566133282534844,-3.09712988538591e-05,0.00016469003397148936,0.0001115943264437883,0.029001273137124167,-0.7425661824999207,-0.7425583257389592,-0.7425574114804585,-0.7425985509286599
3737667,-0.0001572505317966788,0.1308758611931295,-0.0004192945042384989,6.503952757405467e-06,0.0004257984569959044,0.00022727177826459665,0.057471603644791563,-1.3975461389021178,-1.3975304090834049,-1.3975288022637078,-1.3976053826650157
5784707,4.079385047852394e-05,0.002336964919672044,-8.804776116243873e-06,1.7292609878189453e-06,1.053403710406282e-05,2.6958630980728318e-06,0.0008673164640018625,-0.1851824284630282,-0.18530083725760124,-0.1851794589802203,-0.18518061685557355
3737668,-2.284027050195252e-06,0.02182214179128171,-6.678775756421245e-05,4.11169317712798e-06,7.089945074134045e-05,3.876015493539068e-05,0.009747728355081435,-0.22523943810521635,-0.22523668468743055,-0.2252364268533511,-0.22524944105152872
3704163,-0.00010091818268406515,0.007194716957170524,-1.7146267898530018e-05,-3.2942819951106458e-06,1.3851985903419374e-05,7.934654094040703e-06,0.0022379274216592056,-0.06271279565672921,-0.06271221525859606,-0.06271213730831508,-0.0627154305108423
1608770,0.054148366735074054,1.57006947001474,-0.005636106511731276,0.0007281254405181445,0.006364218617646123,0.003273669978093151,0.6679401974791249,-10.113883000330189,-10.11380412154148,-10.113683083525414,-10.114614112191635
1739842,0.00795794139124361,0.2081476648569705,-0.0006781858589706957,-3.6938121090897553e-06,0.000674479982220529,0.00033734127377210525,0.08819750452424038,-1.4206816752071623,-1.4206568004952853,-1.420653907762644,-1.420784570701972
3836994,0.00011046163126646988,0.1963730514017208,-0.0004725840556243452,-2.344188335397022e-05,0.0004491421722703749,0.00026726674921421085,0.07015497666444422,-1.7386522821411563,-1.7386329320252725,-1.7386308065403056,-1.7387293739911736
3705922,2.7373400641330923e-05,0.0066606978442391345,-1.6426834301679525e-05,-1.7731847477537544e-06,1.4653649553925772e-05,8.85702765342731e-06,0.0024436232022097344,-0.05937561055338603,-0.059374940210178744,-0.059374868266819064,-0.05937822188144903
1608771,0.08596736673333968,2.604485929876919,-0.009047883311638145,0.001237403625742134,0.010285317098982972,0.005389349012075224,1.1119396175297116,-16.014203622932346,-16.013907452800797,-16.013872927432242,-16.015410355714298
1739843,0.013300997237832174,0.3295377972505318,-0.0011338506524430898,-6.887208305552909e-05,0.0010649649172937107,0.0005382542654856018,0.1367781788741785,-2.236443614353748,-2.236405606689526,-2.2364010141664283,-2.2366044139473598
2114916,0.010763013514514608,0.24405054449630126,-0.0008562197457958959,-0.00017941825147368534,0.0006767991660581431,0.0003387728947730472,0.10102126551735087,-1.7703286998010395,-1.7703017362510716,-1.770298273953075,-1.7704462214369623
3836995,0.0005154055941835729,0.3546998444296282,-0.0008971758897672793,-9.256710162872654e-05,0.0008046087881385529,0.0004794311839222783,0.12438815125250023,-3.1713752440327654,-3.1713413463409217,-3.171337443400959,-3.171514564745849
3705923,-5.277137505159219e-05,0.005876305679906023,-1.2723370479728228e-05,-1.4210877226402514e-06,1.1302282757087976e-05,6.931199796806045e-06,0.0019224116582531668,-0.05398395593231101,-0.05398344862685335,-0.05398338268406514,-0.05398620768327143
1608772,0.018993455884687427,0.6350765469727275,-0.0021292536432041148,0.00040856075181763346,0.002537804552814554,0.0013603444042289744,0.27047317204813154,-3.783471473410166,-3.7833980969743144,-3.7833899342096076,-3.7837636862018598
1739844,0.004238747817252437,0.10145550369876495,-0.00036600539733942913,-3.025145251928755e-05,0.00033575521478236027,0.00017139714258500812,0.04124968727180366,-0.6713973687652791,-0.671385893012033,-0.6713844960472426,-0.6714465625932629
3836996,-0.00022735244626472358,0.1159808870686097,-0.00031481372829158334,-4.178105851350923e-05,0.0002730326697780741,0.00015976644759818393,0.040004057529288505,-1.0371514199892053,-1.0371404880210815,-1.0371392110359718,-1.0371972612629774
4212068,0.009248832269739975,0.3132139803692358,-0.001268991464795589,0.00019033859944333323,0.0014593300642389221,0.00037335431416748684,0.11614203363283278,-3.650130328943497,-3.655022558973595,-3.649829383855605,-3.649999256196886
3705924,6.635552592310396e-07,0.00108759564402959,-2.3103152681207734e-06,-4.161031209321523e-07,1.8942121471886208e-06,1.3993015207797568e-06,0.0003431945899609487,-0.009865968377940756,-0.00986587824237229,-0.009865866253928945,-0.009866376023113311
3736866,-0.000505275423056164,0.24596913991808741,-0.0008278787821062323,-0.00013789951423945134,0.000689979267866781,0.0003861083341270597,0.10692499920627362,-2.517769931456964,-2.517740342261168,-2.51773738654475,-2.5178793560370827
3736867,0.0006622440232403086,0.27357894402641525,-0.000879539257707083,-7.488760834365178e-05,0.0008046516493634314,0.00044230260024764265,0.12064831571260755,-2.828462434260406,-2.8284290841762707,-2.828425792761215,-2.828585010864527
3736868,-0.0003865891989713305,0.12694402641521413,-0.0004084606152966949,-4.273187922659301e-05,0.0003657287360701019,0.00020240520684509632,0.05467390545131282,-1.272408223938788,-1.2723929805949774,-1.2723914997047339,-1.2724642132584056
3820579,-0.00012013144108962752,0.10889214845858335,-0.0002540167000031749,-2.0565514175953263e-05,0.00023345118582722164,0.00016749927294662986,0.04146559354859193,-0.9113891556402196,-0.9113777220306698,-0.9113766067815982,-0.9114308608692892
1739043,0.0032584835517234863,0.0630341972174091,-0.00023411270279709173,-4.3132888846556815e-05,0.0001909817188938629,8.663213956884783e-05,0.025577381972886306,-0.5393417360923263,-0.5394970293025368,-0.5393291794678858,-0.5393670642632632
3836195,-5.4829983807981715e-05,0.013764295012223387,-3.434911261389974e-05,-6.089024351525543e-06,2.8260088262374196e-05,1.8223849890465758e-05,0.004921071848112518,-0.12025534984284217,-0.12025402933612725,-0.12025388544305807,-0.12026052707241959
1607972,0.011465739594247073,0.2740580372733912,-0.0009845096358383338,-2.8754484554084534e-06,0.0009816338698923708,0.0005143360224783312,0.11618373495888498,-1.7907821790138743,-1.790750647087024,-1.7907469568974823,-1.790911868974823
3836196,-0.00012326126297742643,0.03473581610947075,-8.13963234593771e-05,-8.80077467695336e-06,7.259554878242372e-05,4.5873429215480845e-05,0.012142610407340382,-0.2955516574594406,-0.2955483745499571,-0.2955480148077595,-0.29556469726640633
3820580,-2.6170111439184688e-05,0.0005610693081880814,-1.3200622281487126e-06,-2.2313236181223607e-07,1.0969298663364764e-06,7.064736324094358e-07,0.00020258437311489983,-0.004933591878591612,-0.004933537854398832,-0.00493353186017716,-0.0049338078991649995
1606753,0.4393261881875923,13.66337359291206,-0.04500540756368331,0.004570883658761152,0.04957625976971351,0.027947140926437436,5.769278726122065,-80.91205381525383,-80.91242761964047,-80.91029691504312,-80.91811444464065
820321,0.24300688042514476,6.155081456794284,-0.020501529544612717,0.0004815559852261062,0.020983120347969647,0.011206422494205798,2.616595243991491,-33.11778887436157,-33.117250259796236,-33.116987265107795,-33.120541589063514
689249,0.18014298700169235,6.009604398068525,-0.018743058422495264,-0.0013284390555714299,0.017414618573197448,0.01167741997026172,2.4518786119312956,-34.31925318101438,-34.31922496527388,-34.31851363670604,-34.321837013810736
1213537,0.034985899567369146,1.0209872237558393,-0.0033231996634600115,-5.183356510143822e-05,0.0032713657808680187,0.0019295069625678636,0.4157822491030892,-6.062675431164872,-6.062660957254406,-6.0625494857891224,-6.063129305854526
4213796,0.0023916865098263327,0.1499323563008736,-0.00053676860335905,8.215087362817623e-05,0.0006189194769872263,0.00019025458085955278,0.058246842556433955,-1.7736199243557587,-1.7750690264373534,-1.7735261953635797,-1.773609269408727
1606754,0.39347917346082695,12.174397641866841,-0.040113069394716865,0.004621001778955013,0.04473404275549549,0.025242832739658754,5.14988199615131,-71.03303653691303,-71.03265728746402,-71.03149179729863,-71.03844842897944
1082466,0.19133861736327923,5.002494665360841,-0.015882635504515165,0.0009566626622036568,0.016839255322124404,0.009785780353896139,2.1007718674945606,-31.11977644652982,-31.11969484825893,-31.119142084243343,-31.121984963497017
1213538,0.08053124915344863,2.7353495659293463,-0.008644596850493699,-0.00019791093119979683,0.008446693856557766,0.0049750416013165264,1.1015780688107861,-17.080132106780543,-17.079933386896634,-17.07980071517075,-17.08133436221016
1737826,0.00686988475092866,0.2057693748610979,-0.0006592026542210368,-3.1193954979839345e-05,0.0006280048893545417,0.0003586956472044957,0.08314390576880337,-1.2640047898974505,-1.2639821858018228,-1.2639795177889956,-1.2640987223418103
3835234,-0.00083242970229969,3.478493687229472,-0.008539136912510185,-0.0011276598353282322,0.007411477077181953,0.004614995822353451,1.2078979749394123,-29.90020119120233,-29.899872351763133,-29.899835422990545,-29.90152702724863
1213539,0.06718093532717401,2.342907477960863,-0.007251324253103471,-0.00016698462287413613,0.007084342540559419,0.004218029281095555,0.9257378702733594,-14.642348614368565,-14.642101978989006,-14.642072999125316,-14.643364226268108
820323,0.1797164530061064,4.582188609497201,-0.01479246918754167,0.00048624765321565017,0.01527875578626536,0.00835754999386185,1.895742836566446,-23.238764678864015,-23.238251920916593,-23.238196539802516,-23.240754413411437
689251,0.20802525205045982,6.5350661279910245,-0.020145704490374745,-0.0008919037686128839,0.01925381216200485,0.012530661461673599,2.631140962049296,-37.54816161636076,-37.547462345877165,-37.54738218499333,-37.550985003565735
1606755,0.18785296546761068,6.2023058481760165,-0.02009472839741351,0.0033651033220095028,0.023459860653395566,0.013193446823824494,2.578056854938566,-34.84710487085521,-34.84643230442719,-34.84635428500461,-34.84982296600046
1082467,0.06764025938978317,1.9492226667089987,-0.005930966462414411,0.0005698025843731149,0.006500763226127357,0.0038742853531024118,0.7999093135854208,-11.635010377241748,-11.634800667670467,-11.634776709522601,-11.635851025816214
1737827,0.013049392640568943,0.32740000634981115,-0.0010930002222433882,-5.616274565831666e-05,0.0010368400165095088,0.0005765802933612726,0.1322881703019335,-2.007690315855478,-2.00765472487221,-2.007650396212338,-2.0078412712988536
820324,0.04503020859129441,1.2355279232942822,-0.003798109661237578,0.00020641203924183255,0.004004539797441026,0.0022735017747722,0.5052723497475949,-5.970102652446266,-5.969963752928851,-5.969949408956408,-5.97063316756199
689252,0.04552992157983298,1.2899810458138872,-0.00399318716068197,-0.00013238130615614183,0.003860806172016383,0.0024981268724005466,0.5245259262786933,-7.407446079118645,-7.4073034326983525,-7.407287772708512,-7.408013621621107
1213540,0.01378481283931803,0.43361399498364933,-0.0013143115852303395,-2.4876654919516144e-05,0.001289439057688034,0.0007811069117693748,0.16849720608311905,-2.6955011872114802,-2.6954560575642126,-2.69545081460774,-2.695686946125028
1606756,0.02542058238350742,0.9541626715771874,-0.002949854060175044,0.000625796001735615,0.003575635563175329,0.002073712848842747,0.3988806383676752,-5.107439604921103,-5.107332513257347,-5.107320990031854,-5.107856247327259
1082468,0.006137483464033613,0.22973397466425374,-0.0006607582097765924,0.00010652680149432222,0.0007672816247049983,0.00047212988750251354,0.0937503317776296,-1.2468090286228317,-1.2467839201744082,-1.2467812292768625,-1.2469067530113978
1737828,0.0029047979172619615,0.0700543543829571,-0.0002378880528304283,-1.5958980220338446e-05,0.00022192653268565264,0.0001268799949201511,0.02794682668190622,-0.41770595758326184,-0.41769851055656093,-0.4176975932882496,-0.4177379129567896
3703842,0.00014740641965901513,0.03315099850779439,-7.721662380544179e-05,-8.808680191764295e-06,6.84079436136775e-05,4.475517033368257e-05,0.011866571419500269,-0.28765762140521317,-0.287654319900308,-0.28765396317109565,-0.2876704838206813
3738915,0.00011268628758294437,0.12866139632345935,-0.0004835968504936978,-7.887570244785217e-05,0.00040472114804584563,0.00019868646537765503,0.05845055719592342,-1.4859756214941107,-1.4859592885989141,-1.4859576038924343,-1.4860376179763153
3738916,-0.0003099063402863765,0.07296186938438581,-0.00026715731656983205,-5.0118868463663204e-05,0.00021703844810616886,0.00011125008096009142,0.032956821284566784,-0.8258732631742705,-0.8258639539511701,-0.8258630186874941,-0.8259083188875131
3738146,-0.0002089297393402546,0.03961431247420389,-0.00015245382099882528,-2.7128551925580212e-05,0.00012532526907324507,5.3739264056894306e-05,0.017471162332920596,-0.42172158006794297,-0.4217165373845128,-0.42171603978156647,-0.42174024173730834
1329699,1.4604565514175953e-08,0.00017588976727942344,-2.3468901800171442e-06,-5.879925072229101e-07,1.7588976727942345e-06,1.012858367463568e-07,6.602533574626154e-05,-0.0011788331142648506,-0.0011788095691653174,-0.0011788035685938343,-0.00117895451630314
1722915,0.012472588817982667,0.238322491787494,-0.00096485843731149,-0.0003084293424770613,0.0006564281423627647,0.0003633734165158587,0.1049006699050703,-1.5733376162523416,-1.5733223154074991,-1.5733035011905898,-1.573456330682287
1591843,0.022991872305136173,0.42704349265767066,-0.0016641524081658571,-3.453408261104233e-05,0.001629609435819284,0.0007826466012636123,0.200612582150681,-2.666403082645966,-2.6663956180226056,-2.666340590065721,-2.6666111302409754
1608227,0.057467101681641646,1.0158894140664538,-0.003925150943476099,-0.00018370229968991757,0.0037414287477114225,0.0017939641055761926,0.44441659046893356,-6.114338584825008,-6.114244999847521,-6.114200145946703,-6.114826370242668
1329700,0.008415777587283443,0.1230168799144892,-0.0005114096580626727,-5.80358975987131e-05,0.0004533753479167328,0.00018680526505169805,0.0549474457884878,-0.7070130918563674,-0.7069973886412463,-0.706995720931094,-0.7070730725677578
1722916,0.027143458107121314,0.466596294885227,-0.0018353199775640004,-0.00034023116487284495,0.0014950874898138446,0.0007583052089617001,0.20840021748102994,-2.9605306843408368,-2.960471274400207,-2.9604648987289797,-2.9607620900778913
1591844,0.03944446912449851,0.6996369912047367,-0.002614594052343609,1.743257029770031e-05,0.002632033924924067,0.0012897049327449178,0.32132774179551493,-4.241784051120741,-4.241759026820461,-4.24168487693537,-4.242115834346129
1608228,0.0548866546020256,0.9910144775692924,-0.00375129758389688,-1.8756262501190575e-05,0.003732557195923421,0.0017799351747785502,0.42764494078801163,-5.890388206886371,-5.890270036882878,-5.890256832006224,-5.8908577039718075
2116131,3.2058079605465064e-06,5.6449820617836624e-05,-8.108708765914212e-07,-5.1645130224042496e-08,7.592257463673789e-07,4.825433110031643e-08,3.516525383369845e-05,-0.0009110879385338287,-0.0009110772073530811,-0.0009110752092791907,-0.0009111489475188112
2114595,0.004552196752424392,0.10877775661174081,-0.000375881583078459,-5.658563602177281e-05,0.0003192957706730447,0.00016829143057716257,0.045557885583459454,-0.740258321121941,-0.7402458876743112,-0.740244410129007,-0.7403098197539096
1739300,0.0064311702701844616,0.11744074038797345,-0.0004571908435724038,-0.00010088344921738579,0.00035630136203447944,0.00014619930152077977,0.04637361336000255,-0.7534029747722005,-0.7533898805092549,-0.753388246753659,-0.7534595577293076
4211747,0.003624171367290712,0.287467648595627,-0.0008990812468912384,8.292873642286921e-05,0.0009820099833141075,0.00038956796661410436,0.10717909395251045,-3.102899522026789,-3.1047212341661923,-3.1027490571796963,-3.1028999157891572
3737698,-0.0008106232339587895,0.14358211893196177,-0.0004727248944343906,1.748325237324189e-05,0.0004902081468076326,0.0002468725402419278,0.06274097850588944,-1.547398892338953,-1.5473818226434264,-1.547380036003429,-1.547463770390831
3835235,2.7379750452424073e-05,0.38295177318474777,-0.0009570848652252597,-0.00016683900053973393,0.0007902458646855256,0.0004575434168333492,0.1264701717623901,-3.358228420465441,-3.3581947628536053,-3.358190673968949,-3.3583714187573426
3737699,-7.885195415436382e-06,0.01989046575864368,-5.9575388132203065e-05,2.9087849636473316e-06,6.24841730958504e-05,3.5321554433755596e-05,0.00864831571260755,-0.202507573210147,-0.20250520109216752,-0.20250496725402417,-0.20251629865701495
3703843,0.00027887100358764324,0.04039435501793821,-9.177061307426105e-05,-7.761469346286949e-06,8.40091437279741e-05,5.860093024732514e-05,0.014703200304790932,-0.3420676162936152,-0.3420635575610375,-0.3420631318919263,-0.34208315075404006
3705892,1.5798329999682508e-06,0.0005432898371273455,-1.2749785693875607e-06,-1.4134679493285075e-07,1.1336317744547098e-06,7.055275105565609e-07,0.00018869733625424644,-0.004933252024002285,-0.004933202336730482,-0.00493319634250881,-0.004933460678794806
3736897,-0.0008984595358288091,0.508053052671683,-0.001693040003809887,-0.00031783703209829506,0.0013752029717115917,0.0007744666095183669,0.21661952884401686,-5.252300717176239,-5.25224073094898,-5.252234597561672,-5.252526518497
3736898,-0.001053692944301574,0.8150836375951149,-0.002690225323046639,-0.0003490791398122572,0.002341146183234382,0.0012710916542316199,0.35016546972727564,-8.524088522393667,-8.523991966388333,-8.523982055951361,-8.524452220483433
3736899,-0.0014652576435851034,0.3871269327237515,-0.0012735449407880114,-0.0001389422484681081,0.0011346026923199034,0.0006058843032669777,0.16653876559672348,-4.078287383785757,-4.07824142738356,-4.078236726983522,-4.078461011975744
3736900,-7.97155284630282e-05,0.0539137060672445,-0.0001652116074546782,-1.3005810077150206e-05,0.00015220579737752806,8.623500015874527e-05,0.02337093691462679,-0.5322473729625044,-0.5322407147537861,-0.5322401032098295,-0.5322712632377687
1066308,0.04802648285715967,1.801687273402236,-0.00504277776190325,-0.0002890154480320877,0.004753738502079564,0.0026791907631414633,0.7008293699929096,-15.923679841630948,-15.926976978514006,-15.923312672178833,-15.924280156605393
3836225,0.00046589230720386074,1.753523922913293,-0.004728143664475982,-0.0008350456551417595,0.0038930980093342224,0.002305600946121853,0.6065181128361431,-15.287732888814807,-15.287567035209701,-15.287547996872716,-15.288414891011842
1608001,-0.000414175318284281,0.07205257643585104,-0.00024176048512556753,-4.0066673016477766e-05,0.00020169381210908977,0.00010155548782423722,0.029281461726513632,-0.7727926707622949,-0.7727846257802331,-0.7727837385020796,-0.7728246457249897
3705153,-9.125948503032034e-06,0.006570022541829379,-1.5404832206241863e-05,-2.1628091564275962e-06,1.3242023049814268e-05,8.527218465250659e-06,0.00210277804235324,-0.05764003693685112,-0.0576394813982284,-0.05763940946121854,-0.05764251630313999
5785124,3.2633554006120134e-06,0.000222865498718733,-8.205903207712904e-07,1.749965605189912e-07,9.955868812902814e-07,2.3265919505561373e-07,8.502397053687654e-05,-0.016824853393444878,-0.01683562896210221,-0.016824594204739075,-0.016824703137864983
3836226,-4.704088220042126e-05,1.6758462075753247,-0.0043423427098877145,-0.0007003892222539713,0.0036419534876337427,0.00219708008593411,0.5804589188388313,-14.363141026765515,-14.362981426799376,-14.362963402342023,-14.363790512835084
